MC_Stationary,TD_Stationary,MC_Shift,TD_Shift
-261.88944261356363,-165.38822028805964,-121.09039776002854,-65.422710945783
-321.3381811698405,-121.84180415479433,-114.54229286017903,-59.85813220997794
-283.7326388955877,-151.25460388642335,-155.0585740831872,-44.455133145264305
-246.94910536619972,-296.5647785343071,-130.07621243859245,-66.55149337072831
-256.0316829791289,-137.2969197575154,-153.48529860251645,-55.406204406247646
-244.84361448710828,-235.23704774629667,-157.99548995701616,-68.37599131151065
-266.80518258844944,-131.17348260721116,-91.20956657968634,-57.34917736471009
-183.70894534592412,-264.7048478660223,-54.621158817776426,-46.0370806825757
-256.95580331827716,-205.75630771626874,-86.33363420260213,-65.06156475093294
-217.84658351717727,-125.14625540637446,-125.58107190978228,-87.90337065622481
-254.7152787412671,-121.2470756833213,-90.03552045662651,-77.00197769869897
-257.79177570513355,-121.92371712725839,-126.35434076309082,-63.770476761403664
-541.548562315658,-185.3264678476289,-118.44840456295762,-67.2596858151417
-252.27594139770164,-215.89640231689754,-42.63506949653423,-49.69249484067645
-258.14383599553156,-266.625970152208,-128.7655117279658,-57.017611984614526
-243.0668265683671,-154.52038611584285,-41.9756930644496,-65.21698937466905
-257.43799478831966,-99.03458831149806,-152.98532205911792,-57.40823284585576
-234.8030158468468,-155.7853226271749,-124.13641467124863,-46.08098384120984
-299.6506865092449,-169.23021414695614,-74.34572209031651,-49.878997262172746
-245.34129785643168,-182.22329670217104,-42.522491552784054,-59.99205790465529
-256.04572491706114,-172.83247975790283,-115.10389443840616,-49.665767740454584
-503.66105806217377,-159.3751988769838,-54.49633233623534,-53.917754038692124
-249.58307457288052,-249.98249450860786,-105.17984516838108,-47.17059826878088
-260.91314697939237,-247.8333330362419,-52.60149610051296,-48.725320460789995
-246.33951189773256,-171.01616657839577,-40.39832427969715,-53.219896437937265
-263.65960784912016,-184.9337941028115,-120.43497175270673,-74.15601514830846
-246.6671697106157,-203.9073506462371,-106.90993795002214,-64.39604138613193
-278.89248322199063,-157.55237142606182,-180.10860213396015,-67.60173193993951
-277.6519421223868,-143.1097355854302,-105.53070050268165,-56.56726996172874
-255.48584816639382,-221.05241342616262,-99.68547944741889,-49.339337517822536
-278.95002675309996,-142.6554814897379,-105.3619507014179,-54.173359327262176
-237.76132576948555,-222.49528470704357,-122.93118078798486,-57.91917994786822
-930.9693854939144,-130.19733192310602,-156.10653029104344,-73.82221778060216
-232.04146419665415,-223.30375633009126,-70.99414222765111,-73.30994191812604
-205.5414108774157,-217.4894307927513,-128.23958139214113,-65.28356547098008
-278.80044909456495,-201.32383478550145,-148.66879971665196,-108.94173036445667
-278.209789471244,-110.4638279222093,-42.512991254716965,-59.82208986093166
-257.1216790077134,-220.36499821967962,-53.81617463874899,-75.75219450817184
-275.2321644637984,-155.39659706815462,-63.887597328447875,-53.88105069646308
-393.38230657113564,-214.45311971718073,-93.24007298918977,-48.15565029986507
-285.8932623096064,-156.14702386058383,-113.09504005829818,-83.4694584012567
-298.1086179543434,-255.6960813151141,-149.78727626183652,-54.968371202929426
-276.48710307610963,-327.5106116579398,-147.77926251848436,-46.950634152511576
-211.9638338056098,-263.26906767320975,-55.88822093765625,-53.91105709832132
-230.21574827066144,-298.1159478792388,-76.59794761673872,-65.08735500685339
-296.02174212805625,-183.25307392285438,-101.38921803185491,-54.10704749172257
-280.3230197667614,-152.31113049333914,-150.0721080530876,-63.34842478974569
-280.0990649988454,-146.56289744611144,-132.0360529421129,-86.65151471884207
-1196.5416738407932,-127.35606557830896,-74.46074243255637,-123.87220521235406
-191.32502235065843,-163.5996665395575,-98.38616708931839,-82.99901857092858
-208.16797773042134,-167.34091301319586,-180.69585234108655,-68.16631840425481
-207.21129404806751,-250.9665985960864,-147.74872954981927,-98.76232136649494
-253.25514601636388,-164.56718776932286,-45.26386098847979,-103.85397601235525
-231.73582350303343,-214.19261514173505,-96.2323087578178,-57.490122552753355
-99.14912229475723,-158.9425248654852,-133.0641407867881,-49.8314679663424
-283.68762558077344,-195.83933194691852,-71.98382950258873,-64.47082430771304
-287.0938086224697,-177.7508419756612,-113.36929776067589,-49.72656388386047
-256.4752348729381,-125.36764842555161,-37.00512250663576,-75.81650871921056
-266.4794258051017,-229.19915989454645,-53.41684812177119,-84.52178362870947
-322.6873181290669,-146.31699950257178,-59.763593608630494,-85.02543231844734
-446.4453857542423,-173.1704043017379,-128.84841045997686,-69.02905123193102
-263.88140117161674,-184.38840414768327,-138.01397684941557,-54.97405888026744
-292.51030054952054,-128.1920660245562,-86.86934773902456,-73.56323413336952
-246.2560500075371,-204.54807477685986,-41.95917283007736,-47.97560005121846
-157.33047270738962,-163.13234070427242,-167.61708639571899,-63.23252618394214
-267.42624012006087,-109.92352321972247,-151.4051456794661,-54.492353801264656
-156.6768011498201,-218.01755974034847,-163.60257359097452,-100.03134556998646
-109.24232843925955,-238.19350341534192,-167.7739791253545,-57.4223196623826
-278.39514814313986,-150.1546302289607,-140.37910819285548,-68.98751089085582
-293.71503219198485,-141.89773520114755,-120.78038404710631,-80.49570725284906
-339.76955217315634,-140.53301281062124,-170.5651175287553,-60.63113608398835
-273.36225290871465,-142.89930934818113,-134.48337382492196,-53.343480361463676
-218.3289950086973,-177.3595900244294,-117.22996173051403,-71.93347567322883
-244.07537498039636,-257.0961788775523,-154.31759461292472,-83.57361343425563
-312.4319938027238,-118.96248400394003,-165.14322916396404,-42.50178425799178
-301.4347961316032,-214.59930042006846,-146.40082545779816,-60.133321309450174
-195.94516678788287,-224.66743796066964,-41.59473190084087,-65.1815562549733
-181.5718970531882,-137.24873587093634,-73.64692444542686,-116.47665994056011
-253.701530620692,-281.3015914814999,-167.29904613082442,-47.329097714574104
-351.5241294326601,-155.82495476611274,-61.345153732281254,-56.0917827103676
-313.8687970125077,-148.5260113405586,-96.40356726139987,-45.193065351419015
-128.470487224154,-185.55219493646715,-124.00917522743498,-46.09403389741082
-184.20126232780527,-291.66652329505126,-103.21913425217895,-77.46619397479708
-102.54158720179362,-185.11542422480872,-113.99493683966318,-60.61564025606628
-293.90009047948143,-262.23241505270875,-137.07551806043472,-51.762826179342284
-241.88400802835963,-145.5126821468661,-151.26689560573408,-87.41816277221028
-208.2391341860211,-131.30885481171302,-103.8075186369827,-52.97906369781117
-182.22655747871204,-248.42708976942822,-122.54434518933672,-57.98037416920535
-226.07695303191488,-127.87488066055792,-161.32129075807694,-88.3357610606114
-266.507995037237,-160.4856878463817,-133.32066525315963,-48.7424711149957
-127.24965806095705,-217.14206960976335,-146.46492452935834,-57.975464509489754
-170.78141153525925,-146.402603347415,-134.89462000414477,-54.721900460052666
-199.45951425795658,-147.4140539588397,-134.83494296969235,-41.148037652482145
-263.59365273701076,-189.59644600936807,-148.11062450638337,-61.784881728002816
-263.8221945272786,-235.5214812524872,-165.7152293426044,-54.18545981359998
-97.26521905170694,-113.26863526498931,-123.97585468435511,-46.83331285126106
-100.94439506754276,-258.00339615104286,-95.53996340041476,-43.735167817935064
-130.86483506715487,-203.61708030811445,-141.62604030134017,-85.7085541507675
-119.29148289445376,-117.76810750214983,-163.06591689688895,-77.12415886431026
-318.842094846835,-202.62812814691668,-264.41100277650037,-62.91453177405574
-107.19391032915843,-135.42883539922883,-76.12843035943037,-50.58871110584564
-240.59895848705565,-154.28303597001738,-42.119306491889176,-53.932456288944884
-246.40068093153738,-139.27338491071058,-192.0216146137997,-42.76614761861258
-287.15942718991045,-157.2365243745237,-86.44902212842139,-41.23736490404846
-229.1973095112578,-227.49804989481382,-170.9518382769835,-52.30211412766366
-264.3208615143835,-135.3018206256527,-84.06188891637527,-58.96146833873571
-181.60240564486992,-168.35369572293715,-54.389762434490756,-62.834820879346985
-240.042398085551,-235.56699448349428,-83.07478444522357,-48.84204054598095
-196.522297544122,-188.96498140368823,-175.01227959449577,-55.33065922994375
-246.69951091493596,-309.8550084954687,-101.16595592546389,-52.206952944216276
-121.2143015126216,-256.5110663867713,-167.23360192499683,-61.93213664879842
-926.932636774873,-236.65364226727888,-169.4759423546447,-90.23344072199447
-162.37719548591156,-245.22855107348744,-42.17979092771256,-72.31975112020467
-792.3988423350561,-279.2937946558202,-159.05470253372638,-79.17787458722599
-541.0696392438997,-261.33566524436503,-140.5491889697931,-80.82749179083348
-213.20558428579926,-205.0557683613775,-117.24959169404445,-154.41386713909228
-290.06580181643926,-319.2311107564045,-157.49309756806707,-96.20265344810204
-315.6832286912178,-242.09845155388027,-78.14609352331702,-49.03893827497754
-225.8081683187872,-213.3178453778782,-123.36730780699526,-78.26427875032141
-320.03438205548935,-275.7646441450873,-95.15963465564849,-49.268636729825644
-306.0257900198009,-170.06478598410257,-105.34634206614363,-69.36264849691645
-288.9414901235871,-230.21208949777844,-42.80497480892301,-67.30066786163887
-240.8764531733959,-167.76631900319887,-82.00190808675433,-57.22296491164862
-897.6634112066222,-260.25415982303946,-44.56537211057837,-61.65650581780836
-294.88288464072457,-149.03732803072143,-171.33506982167626,-67.96389909607066
-165.63729984039702,-139.0087496618651,-136.46101725546885,-58.27297420651684
-247.2896025192925,-256.6765447949029,-107.68357504923436,-49.11087287522138
-228.58134326446918,-295.6825173746343,-177.3593436657841,-61.89694788666699
-283.2478532369374,-131.82816179592058,-76.26542251930567,-77.43323926758367
-297.2581709122971,-294.2117530688613,-77.99141696724087,-62.807029531532386
-297.08649806971636,-210.4232448621192,-137.7726588980742,-72.46851420793126
-281.3742329627898,-135.10019656433633,-113.2920698315766,-49.400402238203554
-76.76157403076456,-171.6501577177131,-94.00411025934389,-86.89788742061754
-190.21474247460566,-190.9279580780837,-149.15301629376393,-91.56734026918431
-275.841039058899,-165.43896729951214,-56.59921947390521,-83.72439938704464
-530.0254001580845,-130.02931124922364,-153.14265320557882,-65.25699799075261
-1158.3192300315427,-115.36708306236594,-136.24441684774428,-50.26999355655539
-1063.1868769870052,-168.20702732887742,-49.88250551484239,-62.09907225565787
-524.2757258338552,-164.68630527250153,-104.86049271713934,-82.82034198074584
-170.17134900783464,-123.6675167692156,-85.1208405040797,-52.13709964175423
-748.4329021697946,-157.93523029993992,-125.4787895764232,-79.493547447643
-1366.8217686165735,-175.09478567603125,-133.38343076009423,-74.89579243816242
-108.6481760917653,-216.67552433098425,-147.71963262392293,-73.34097611350924
-183.7605659534707,-141.17660076341338,-139.976943580075,-68.50514022137209
-72.409929020216,-204.56535574743424,-119.73720296756355,-71.37875130328177
-123.00070093275082,-170.47303125097662,-155.44104497210253,-96.4084407529796
-192.4721186824307,-150.99100072300615,-168.2700518562857,-51.98089422045517
-719.5642530192067,-138.83203817341627,-146.74728628286047,-61.063953816057875
-148.70290893756084,-192.00342009964046,-49.03484640856064,-46.63784058308207
-162.39985328812529,-140.46826865974552,-164.64953527985534,-53.084489341329856
-111.70773866032684,-158.18141110030462,-41.44743488570506,-42.693201369315425
-127.74066264450566,-98.39893378968546,-141.15353059045873,-68.05135787998938
-244.94080614559016,-169.9288849248879,-52.41282152249883,-60.57733317819153
-166.01694792921876,-137.4688155767646,-86.40395011364262,-55.61696480136457
-130.65010742040224,-145.71821344966628,-35.389895024755745,-45.95634249366813
-212.10751229937728,-164.00597787412642,-76.48035115421696,-59.10402909025624
-117.48422906730997,-149.53194924030757,-101.23771989857786,-46.473860165879564
-209.69522571100512,-176.54249844428782,-73.86131037269072,-45.36280896190936
-151.74567966991168,-362.0603971045176,-74.39690096125585,-52.770394165236524
-221.60657391033783,-150.12648862348902,-133.54294572126085,-54.13268996024785
-180.82480076608388,-185.79386411853105,-122.6572013776163,-71.05987730665237
-216.54550995940266,-147.82127940114506,-84.63741595095357,-45.49009921569631
-218.75027333067737,-192.92361032684988,-164.08071104063984,-51.06371171740662
-117.26724846131273,-175.68837824695643,-133.6185995373878,-63.98922614160766
-106.50812822197913,-195.49025631896765,-199.11662586402488,-47.59895279320897
-158.8030013330134,-164.84545754842466,-85.69111864486527,-52.74397078250336
-1037.6332499027067,-178.97917581864178,-157.77113491353077,-69.60521377316937
-166.22672996086365,-177.04678727023895,-106.51730452370708,-67.8310473719593
-168.86722416813802,-170.88006680304113,-124.64197555567472,-58.66849830026398
-143.16488727691333,-201.2816037686606,-134.3970492575679,-78.03578887787657
-133.3993129868114,-125.17387278955846,-102.48325322068482,-71.57495573751436
-159.7462122565367,-210.53991310947197,-168.72114356417342,-45.22727917309292
-371.12300910756346,-191.09786939597132,-169.52274786048565,-55.392562593699466
-274.77069418340864,-163.20513735921114,-123.73527006165045,-46.8804321963662
-196.25318757374055,-130.75436766527278,-142.3861869379494,-68.53765946551178
-212.55367073912745,-183.57405521078857,-129.61059022787856,-45.363611681002574
-353.0430309189531,-139.7671392834779,-159.1619077521735,-66.95994537130082
-214.64863852755113,-180.6862467143671,-146.46980344639383,-54.25818642026364
-149.18006951522253,-148.8306905539837,-168.05604913230576,-64.54025142514739
-171.1158539830713,-125.51421351488034,-137.50940409473552,-58.1801050469471
-144.78672736127248,-238.2065951294839,-124.05867199795185,-99.40970066148219
-119.95905116532222,-119.53694017156062,-138.84227012295165,-86.35113653499263
-229.98751658515073,-149.99636950023762,-156.8029302957507,-83.90226526316656
-144.33535576766963,-197.2418451159612,-98.12801218775215,-46.58967002242056
-96.98969478129035,-258.86005850191896,-69.82270850300942,-69.97639225899852
-157.10725472910326,-178.41969784606295,-145.31470856212152,-58.865473147257276
-188.9611479155922,-171.35331251154764,-141.5239159877055,-54.86246955225172
-227.64557582572291,-176.68456742713823,-41.887805748024086,-49.40563700154088
-122.08903152611073,-127.32397871406388,-98.69827695237029,-48.34016324927009
